Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Region
218036.0,27in FHD Monitor,1.0,149.99,2019-06-22 14:35:00,"579 West St, New York City, NY 10001",June,NY
222765.0,Macbook Pro Laptop,1.0,1700.0,2019-06-14 21:33:00,"319 6th St, Portland, OR 97035",June,OR
219966.0,34in Ultrawide Monitor,1.0,379.99,2019-06-12 10:36:00,"571 Walnut St, Austin, TX 73301",June,TX
218780.0,USB-C Charging Cable,1.0,11.95,2019-06-04 12:26:00,"847 Jackson St, Boston, MA 02215",June,MA
222547.0,Bose SoundSport Headphones,1.0,99.99,2019-06-21 16:00:00,"282 Cedar St, Los Angeles, CA 90001",June,CA
213181.0,Flatscreen TV,1.0,300.0,2019-06-25 14:48:00,"791 Johnson St, Portland, OR 97035",June,OR
219083.0,Wired Headphones,1.0,11.99,2019-06-22 11:44:00,"980 West St, Austin, TX 73301",June,TX
213864.0,Lightning Charging Cable,1.0,14.95,2019-06-06 11:43:00,"285 8th St, Atlanta, GA 30301",June,GA
222690.0,Lightning Charging Cable,1.0,14.95,2019-06-20 17:04:00,"43 Church St, San Francisco, CA 94016",June,CA
214731.0,Apple Airpods Headphones,1.0,150.0,2019-06-26 12:15:00,"837 10th St, San Francisco, CA 94016",June,CA
211329.0,27in FHD Monitor,1.0,149.99,2019-06-25 07:30:00,"942 Lincoln St, Atlanta, GA 30301",June,GA
216620.0,USB-C Charging Cable,1.0,11.95,2019-06-15 23:37:00,"611 Adams St, Atlanta, GA 30301",June,GA
214529.0,AAA Batteries (4-pack),1.0,2.99,2019-06-07 14:50:00,"421 Lincoln St, New York City, NY 10001",June,NY
216568.0,Bose SoundSport Headphones,1.0,99.99,2019-06-15 09:18:00,"420 Hickory St, Los Angeles, CA 90001",June,CA
220252.0,Apple Airpods Headphones,1.0,150.0,2019-06-04 16:17:00,"241 5th St, Atlanta, GA 30301",June,GA
220372.0,Wired Headphones,1.0,11.99,2019-06-22 10:25:00,"13 Cherry St, San Francisco, CA 94016",June,CA
220163.0,USB-C Charging Cable,1.0,11.95,2019-06-26 11:12:00,"52 Forest St, Atlanta, GA 30301",June,GA
220486.0,27in FHD Monitor,1.0,149.99,2019-06-30 14:14:00,"200 Center St, San Francisco, CA 94016",June,CA
211433.0,AA Batteries (4-pack),1.0,3.84,2019-06-29 18:19:00,"271 5th St, Dallas, TX 75001",June,TX
218747.0,USB-C Charging Cable,1.0,11.95,2019-06-12 11:31:00,"314 Maple St, San Francisco, CA 94016",June,CA
215776.0,Wired Headphones,1.0,11.99,2019-06-25 14:48:00,"574 Ridge St, Seattle, WA 98101",June,WA
212485.0,Macbook Pro Laptop,1.0,1700.0,2019-06-25 18:35:00,"323 2nd St, Los Angeles, CA 90001",June,CA
214022.0,AAA Batteries (4-pack),1.0,2.99,2019-06-06 17:07:00,"702 Wilson St, San Francisco, CA 94016",June,CA
217419.0,iPhone,1.0,700.0,2019-06-28 19:38:00,"522 South St, Portland, OR 97035",June,OR
212784.0,Apple Airpods Headphones,1.0,150.0,2019-06-23 02:31:00,"24 Wilson St, New York City, NY 10001",June,NY
222259.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-06 15:30:00,"800 13th St, Atlanta, GA 30301",June,GA
213603.0,Lightning Charging Cable,1.0,14.95,2019-06-01 13:32:00,"161 8th St, Dallas, TX 75001",June,TX
219404.0,Apple Airpods Headphones,1.0,150.0,2019-06-12 23:32:00,"305 6th St, Austin, TX 73301",June,TX
215952.0,AA Batteries (4-pack),1.0,3.84,2019-06-24 09:05:00,"609 Lakeview St, Los Angeles, CA 90001",June,CA
213291.0,AAA Batteries (4-pack),1.0,2.99,2019-06-05 23:06:00,"246 Spruce St, Dallas, TX 75001",June,TX
215224.0,AA Batteries (4-pack),1.0,3.84,2019-06-24 17:06:00,"743 1st St, Seattle, WA 98101",June,WA
218484.0,Lightning Charging Cable,1.0,14.95,2019-06-06 14:26:00,"612 Jefferson St, Los Angeles, CA 90001",June,CA
210989.0,USB-C Charging Cable,3.0,11.95,2019-06-14 07:32:00,"458 Cedar St, San Francisco, CA 94016",June,CA
221355.0,34in Ultrawide Monitor,1.0,379.99,2019-06-10 09:02:00,"426 South St, Seattle, WA 98101",June,WA
219786.0,Bose SoundSport Headphones,1.0,99.99,2019-06-23 08:10:00,"98 5th St, New York City, NY 10001",June,NY
212289.0,AAA Batteries (4-pack),1.0,2.99,2019-06-21 21:54:00,"787 Highland St, San Francisco, CA 94016",June,CA
221178.0,AAA Batteries (4-pack),2.0,2.99,2019-06-09 20:09:00,"833 9th St, Los Angeles, CA 90001",June,CA
217415.0,34in Ultrawide Monitor,1.0,379.99,2019-06-29 21:29:00,"332 Maple St, New York City, NY 10001",June,NY
219773.0,AAA Batteries (4-pack),1.0,2.99,2019-06-06 19:03:00,"196 1st St, Boston, MA 02215",June,MA
214873.0,Wired Headphones,1.0,11.99,2019-06-16 16:07:00,"535 Center St, San Francisco, CA 94016",June,CA
213705.0,AAA Batteries (4-pack),1.0,2.99,2019-06-02 18:11:00,"406 8th St, San Francisco, CA 94016",June,CA
217800.0,27in FHD Monitor,1.0,149.99,2019-06-04 17:04:00,"433 Church St, San Francisco, CA 94016",June,CA
220492.0,USB-C Charging Cable,1.0,11.95,2019-06-04 17:30:00,"811 Sunset St, Portland, OR 97035",June,OR
220952.0,Bose SoundSport Headphones,1.0,99.99,2019-06-28 20:48:00,"232 1st St, Seattle, WA 98101",June,WA
216521.0,Apple Airpods Headphones,1.0,150.0,2019-06-23 14:55:00,"282 Pine St, New York City, NY 10001",June,NY
214523.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-17 13:54:00,"770 Wilson St, Portland, OR 97035",June,OR
217623.0,Macbook Pro Laptop,1.0,1700.0,2019-06-15 13:00:00,"801 Johnson St, Austin, TX 73301",June,TX
214604.0,USB-C Charging Cable,1.0,11.95,2019-06-22 22:00:00,"155 Willow St, Los Angeles, CA 90001",June,CA
216396.0,AAA Batteries (4-pack),2.0,2.99,2019-06-09 11:18:00,"547 2nd St, Seattle, WA 98101",June,WA
214251.0,AA Batteries (4-pack),2.0,3.84,2019-06-30 23:07:00,"123 Hickory St, Portland, ME 04101",June,ME
218954.0,Apple Airpods Headphones,1.0,150.0,2019-06-24 08:57:00,"159 Meadow St, San Francisco, CA 94016",June,CA
222529.0,Wired Headphones,1.0,11.99,2019-06-18 09:09:00,"179 6th St, Austin, TX 73301",June,TX
211533.0,Google Phone,1.0,600.0,2019-06-17 17:04:00,"504 Main St, San Francisco, CA 94016",June,CA
219508.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-04 17:46:00,"130 Hill St, Atlanta, GA 30301",June,GA
214310.0,Lightning Charging Cable,1.0,14.95,2019-06-19 10:49:00,"280 Wilson St, Atlanta, GA 30301",June,GA
222020.0,USB-C Charging Cable,1.0,11.95,2019-06-06 21:10:00,"984 Jackson St, Austin, TX 73301",June,TX
222674.0,AAA Batteries (4-pack),4.0,2.99,2019-06-08 19:42:00,"220 Elm St, San Francisco, CA 94016",June,CA
219541.0,Bose SoundSport Headphones,1.0,99.99,2019-06-26 11:30:00,"201 Elm St, Austin, TX 73301",June,TX
210100.0,Apple Airpods Headphones,1.0,150.0,2019-06-27 09:30:00,"550 7th St, New York City, NY 10001",June,NY
221586.0,Lightning Charging Cable,1.0,14.95,2019-06-30 01:52:00,"341 Elm St, New York City, NY 10001",June,NY
211801.0,AAA Batteries (4-pack),1.0,2.99,2019-06-07 15:28:00,"683 11th St, Los Angeles, CA 90001",June,CA
210955.0,20in Monitor,1.0,109.99,2019-06-30 21:50:00,"908 7th St, San Francisco, CA 94016",June,CA
219890.0,Lightning Charging Cable,1.0,14.95,2019-06-21 10:41:00,"829 Chestnut St, San Francisco, CA 94016",June,CA
215544.0,AA Batteries (4-pack),1.0,3.84,2019-06-14 17:33:00,"995 Wilson St, Seattle, WA 98101",June,WA
214067.0,Apple Airpods Headphones,1.0,150.0,2019-06-25 09:29:00,"691 Cedar St, New York City, NY 10001",June,NY
218526.0,Lightning Charging Cable,2.0,14.95,2019-06-10 17:46:00,"950 Lincoln St, Boston, MA 02215",June,MA
219454.0,Wired Headphones,1.0,11.99,2019-06-21 18:10:00,"462 Highland St, New York City, NY 10001",June,NY
211611.0,Bose SoundSport Headphones,1.0,99.99,2019-06-16 21:04:00,"545 Center St, Portland, OR 97035",June,OR
215554.0,27in FHD Monitor,1.0,149.99,2019-06-16 16:54:00,"674 Wilson St, Los Angeles, CA 90001",June,CA
210134.0,AA Batteries (4-pack),1.0,3.84,2019-06-17 11:40:00,"362 Chestnut St, Portland, OR 97035",June,OR
215105.0,Google Phone,1.0,600.0,2019-06-18 18:08:00,"646 Cherry St, Los Angeles, CA 90001",June,CA
214411.0,Vareebadd Phone,1.0,400.0,2019-06-13 12:20:00,"732 Park St, Los Angeles, CA 90001",June,CA
214081.0,iPhone,1.0,700.0,2019-06-17 10:55:00,"193 North St, Dallas, TX 75001",June,TX
215558.0,Lightning Charging Cable,1.0,14.95,2019-06-19 10:50:00,"633 Pine St, New York City, NY 10001",June,NY
222415.0,USB-C Charging Cable,1.0,11.95,2019-06-06 10:45:00,"463 7th St, Seattle, WA 98101",June,WA
212142.0,iPhone,1.0,700.0,2019-06-23 22:37:00,"67 Center St, Los Angeles, CA 90001",June,CA
219206.0,Bose SoundSport Headphones,1.0,99.99,2019-06-29 17:20:00,"949 Sunset St, Austin, TX 73301",June,TX
222678.0,AA Batteries (4-pack),3.0,3.84,2019-06-07 18:51:00,"116 14th St, New York City, NY 10001",June,NY
211916.0,Apple Airpods Headphones,1.0,150.0,2019-06-11 15:27:00,"190 1st St, Dallas, TX 75001",June,TX
212955.0,Apple Airpods Headphones,1.0,150.0,2019-06-04 23:22:00,"988 Cedar St, New York City, NY 10001",June,NY
219837.0,Flatscreen TV,1.0,300.0,2019-06-16 06:59:00,"724 Hickory St, New York City, NY 10001",June,NY
214015.0,AAA Batteries (4-pack),1.0,2.99,2019-06-18 00:51:00,"177 Jefferson St, Atlanta, GA 30301",June,GA
210960.0,Apple Airpods Headphones,1.0,150.0,2019-06-30 16:25:00,"496 Cherry St, Boston, MA 02215",June,MA
210882.0,Wired Headphones,1.0,11.99,2019-06-01 15:02:00,"281 Ridge St, Seattle, WA 98101",June,WA
221871.0,AA Batteries (4-pack),1.0,3.84,2019-06-18 13:58:00,"398 Walnut St, Austin, TX 73301",June,TX
222301.0,ThinkPad Laptop,1.0,999.99,2019-06-03 11:57:00,"906 Jackson St, Portland, OR 97035",June,OR
217233.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-22 01:58:00,"776 Washington St, Los Angeles, CA 90001",June,CA
218265.0,USB-C Charging Cable,1.0,11.95,2019-06-20 14:42:00,"505 Hill St, San Francisco, CA 94016",June,CA
222516.0,Wired Headphones,1.0,11.99,2019-06-25 14:43:00,"429 South St, Boston, MA 02215",June,MA
213027.0,iPhone,1.0,700.0,2019-06-30 23:12:00,"615 Adams St, Los Angeles, CA 90001",June,CA
213638.0,Apple Airpods Headphones,1.0,150.0,2019-06-14 18:20:00,"919 Wilson St, New York City, NY 10001",June,NY
213571.0,USB-C Charging Cable,1.0,11.95,2019-06-21 19:04:00,"887 Walnut St, San Francisco, CA 94016",June,CA
222456.0,USB-C Charging Cable,1.0,11.95,2019-06-08 07:00:00,"248 5th St, Seattle, WA 98101",June,WA
213205.0,27in FHD Monitor,1.0,149.99,2019-06-10 16:20:00,"49 River St, Portland, OR 97035",June,OR
217567.0,USB-C Charging Cable,1.0,11.95,2019-06-10 22:54:00,"963 Dogwood St, Los Angeles, CA 90001",June,CA
211478.0,AAA Batteries (4-pack),1.0,2.99,2019-06-01 13:27:00,"793 Lake St, New York City, NY 10001",June,NY
211347.0,USB-C Charging Cable,1.0,11.95,2019-06-15 22:11:00,"22 Cherry St, San Francisco, CA 94016",June,CA
216503.0,AA Batteries (4-pack),1.0,3.84,2019-06-16 05:27:00,"179 Walnut St, Austin, TX 73301",June,TX
210784.0,Vareebadd Phone,1.0,400.0,2019-06-24 15:39:00,"248 Cherry St, Portland, OR 97035",June,OR
213158.0,AA Batteries (4-pack),1.0,3.84,2019-06-06 17:01:00,"427 7th St, Seattle, WA 98101",June,WA
220404.0,USB-C Charging Cable,1.0,11.95,2019-06-11 09:20:00,"794 Cedar St, Seattle, WA 98101",June,WA
213503.0,Apple Airpods Headphones,1.0,150.0,2019-06-15 17:47:00,"82 West St, Atlanta, GA 30301",June,GA
216398.0,Wired Headphones,1.0,11.99,2019-06-30 11:37:00,"349 Hill St, Seattle, WA 98101",June,WA
216046.0,AA Batteries (4-pack),1.0,3.84,2019-06-27 13:23:00,"665 Wilson St, New York City, NY 10001",June,NY
214206.0,ThinkPad Laptop,1.0,999.99,2019-06-18 09:50:00,"834 Highland St, Dallas, TX 75001",June,TX
210810.0,AA Batteries (4-pack),1.0,3.84,2019-06-22 18:56:00,"449 Walnut St, Boston, MA 02215",June,MA
216984.0,Lightning Charging Cable,1.0,14.95,2019-06-07 23:11:00,"255 Wilson St, Los Angeles, CA 90001",June,CA
213375.0,AA Batteries (4-pack),2.0,3.84,2019-06-20 21:07:00,"665 2nd St, Boston, MA 02215",June,MA
216799.0,AAA Batteries (4-pack),2.0,2.99,2019-06-14 20:42:00,"90 Adams St, Los Angeles, CA 90001",June,CA
221072.0,Lightning Charging Cable,2.0,14.95,2019-06-01 19:21:00,"388 North St, Dallas, TX 75001",June,TX
221803.0,AAA Batteries (4-pack),1.0,2.99,2019-06-22 22:48:00,"465 Sunset St, Dallas, TX 75001",June,TX
219470.0,Macbook Pro Laptop,1.0,1700.0,2019-06-22 18:57:00,"414 Hickory St, Boston, MA 02215",June,MA
210030.0,Macbook Pro Laptop,1.0,1700.0,2019-06-03 09:11:00,"479 Willow St, Los Angeles, CA 90001",June,CA
212427.0,Wired Headphones,1.0,11.99,2019-06-20 23:02:00,"922 Willow St, San Francisco, CA 94016",June,CA
216477.0,Bose SoundSport Headphones,1.0,99.99,2019-06-08 18:54:00,"160 Highland St, Dallas, TX 75001",June,TX
219268.0,Lightning Charging Cable,1.0,14.95,2019-06-14 15:35:00,"275 Highland St, Dallas, TX 75001",June,TX
216197.0,Lightning Charging Cable,1.0,14.95,2019-06-02 20:15:00,"362 Adams St, Portland, OR 97035",June,OR
212773.0,iPhone,1.0,700.0,2019-06-24 17:52:00,"855 11th St, San Francisco, CA 94016",June,CA
212209.0,AA Batteries (4-pack),1.0,3.84,2019-06-26 13:11:00,"434 9th St, San Francisco, CA 94016",June,CA
222868.0,Apple Airpods Headphones,1.0,150.0,2019-06-16 13:53:00,"505 North St, New York City, NY 10001",June,NY
209954.0,iPhone,1.0,700.0,2019-06-16 07:21:00,"599 2nd St, San Francisco, CA 94016",June,CA
215591.0,Flatscreen TV,1.0,300.0,2019-06-26 13:52:00,"347 Lake St, Los Angeles, CA 90001",June,CA
216671.0,USB-C Charging Cable,2.0,11.95,2019-06-25 09:17:00,"46 North St, Portland, OR 97035",June,OR
209964.0,USB-C Charging Cable,2.0,11.95,2019-06-11 14:30:00,"822 8th St, Los Angeles, CA 90001",June,CA
220375.0,USB-C Charging Cable,1.0,11.95,2019-06-15 20:42:00,"657 Adams St, Los Angeles, CA 90001",June,CA
218854.0,27in FHD Monitor,1.0,149.99,2019-06-05 10:25:00,"558 5th St, San Francisco, CA 94016",June,CA
215610.0,AAA Batteries (4-pack),2.0,2.99,2019-06-05 12:57:00,"92 8th St, Portland, OR 97035",June,OR
212238.0,Lightning Charging Cable,1.0,14.95,2019-06-11 19:56:00,"244 11th St, Atlanta, GA 30301",June,GA
219991.0,Lightning Charging Cable,1.0,14.95,2019-06-29 22:52:00,"100 Church St, San Francisco, CA 94016",June,CA
220431.0,AA Batteries (4-pack),2.0,3.84,2019-06-08 08:07:00,"518 South St, New York City, NY 10001",June,NY
211262.0,ThinkPad Laptop,1.0,999.99,2019-06-19 13:36:00,"305 10th St, San Francisco, CA 94016",June,CA
211870.0,Wired Headphones,1.0,11.99,2019-06-13 11:52:00,"460 5th St, Atlanta, GA 30301",June,GA
221826.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 17:46:00,"761 Lincoln St, Seattle, WA 98101",June,WA
212807.0,Bose SoundSport Headphones,1.0,99.99,2019-06-25 18:09:00,"146 South St, Seattle, WA 98101",June,WA
215912.0,ThinkPad Laptop,1.0,999.99,2019-06-25 06:41:00,"690 12th St, Boston, MA 02215",June,MA
215556.0,USB-C Charging Cable,1.0,11.95,2019-06-12 20:10:00,"724 Main St, Boston, MA 02215",June,MA
213097.0,Google Phone,1.0,600.0,2019-06-04 21:10:00,"611 Hickory St, San Francisco, CA 94016",June,CA
213509.0,20in Monitor,1.0,109.99,2019-06-19 20:04:00,"464 Madison St, San Francisco, CA 94016",June,CA
219336.0,27in FHD Monitor,1.0,149.99,2019-06-15 22:17:00,"988 5th St, New York City, NY 10001",June,NY
218858.0,USB-C Charging Cable,1.0,11.95,2019-06-02 18:19:00,"978 Main St, Boston, MA 02215",June,MA
221083.0,Apple Airpods Headphones,1.0,150.0,2019-06-01 16:09:00,"14 Hill St, New York City, NY 10001",June,NY
215572.0,AAA Batteries (4-pack),2.0,2.99,2019-06-01 23:42:00,"381 13th St, Seattle, WA 98101",June,WA
213071.0,AA Batteries (4-pack),1.0,3.84,2019-06-14 19:10:00,"622 Walnut St, Dallas, TX 75001",June,TX
215734.0,Lightning Charging Cable,1.0,14.95,2019-06-02 12:54:00,"288 Lakeview St, Austin, TX 73301",June,TX
213056.0,USB-C Charging Cable,1.0,11.95,2019-06-11 13:01:00,"743 5th St, Los Angeles, CA 90001",June,CA
215527.0,LG Dryer,1.0,600.0,2019-06-06 21:55:00,"151 14th St, New York City, NY 10001",June,NY
217357.0,AAA Batteries (4-pack),2.0,2.99,2019-06-08 20:06:00,"544 Main St, Portland, OR 97035",June,OR
215184.0,Macbook Pro Laptop,1.0,1700.0,2019-06-21 17:16:00,"17 Dogwood St, Austin, TX 73301",June,TX
219838.0,AA Batteries (4-pack),1.0,3.84,2019-06-21 12:57:00,"627 Spruce St, New York City, NY 10001",June,NY
219247.0,USB-C Charging Cable,1.0,11.95,2019-06-27 16:35:00,"979 River St, Portland, ME 04101",June,ME
217938.0,USB-C Charging Cable,2.0,11.95,2019-06-24 20:16:00,"599 Chestnut St, San Francisco, CA 94016",June,CA
216469.0,20in Monitor,1.0,109.99,2019-06-24 19:54:00,"687 8th St, New York City, NY 10001",June,NY
215568.0,USB-C Charging Cable,1.0,11.95,2019-06-23 19:33:00,"859 Elm St, San Francisco, CA 94016",June,CA
211371.0,iPhone,1.0,700.0,2019-06-11 18:18:00,"991 11th St, San Francisco, CA 94016",June,CA
221932.0,Wired Headphones,1.0,11.99,2019-06-21 12:10:00,"489 South St, Portland, OR 97035",June,OR
210440.0,AAA Batteries (4-pack),1.0,2.99,2019-06-20 10:27:00,"557 Elm St, Los Angeles, CA 90001",June,CA
222199.0,Lightning Charging Cable,1.0,14.95,2019-06-07 03:39:00,"871 Hill St, Los Angeles, CA 90001",June,CA
221455.0,20in Monitor,1.0,109.99,2019-06-09 11:24:00,"757 River St, San Francisco, CA 94016",June,CA
212173.0,AA Batteries (4-pack),1.0,3.84,2019-06-24 19:41:00,"972 14th St, Atlanta, GA 30301",June,GA
211334.0,Apple Airpods Headphones,1.0,150.0,2019-06-04 10:57:00,"545 Lincoln St, Boston, MA 02215",June,MA
212266.0,ThinkPad Laptop,1.0,999.99,2019-06-15 16:14:00,"652 Spruce St, Los Angeles, CA 90001",June,CA
212852.0,AA Batteries (4-pack),1.0,3.84,2019-06-02 17:07:00,"476 Cherry St, San Francisco, CA 94016",June,CA
221391.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-10 10:03:00,"458 Hickory St, San Francisco, CA 94016",June,CA
211047.0,USB-C Charging Cable,1.0,11.95,2019-06-09 13:15:00,"891 Jackson St, New York City, NY 10001",June,NY
218929.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 18:11:00,"491 12th St, Boston, MA 02215",June,MA
213088.0,Apple Airpods Headphones,1.0,150.0,2019-06-11 08:57:00,"426 Madison St, Atlanta, GA 30301",June,GA
217307.0,Lightning Charging Cable,1.0,14.95,2019-06-27 01:52:00,"764 Center St, Seattle, WA 98101",June,WA
222427.0,Apple Airpods Headphones,1.0,150.0,2019-06-14 12:49:00,"304 Chestnut St, New York City, NY 10001",June,NY
215437.0,AA Batteries (4-pack),1.0,3.84,2019-06-12 19:59:00,"94 Center St, Atlanta, GA 30301",June,GA
215561.0,AAA Batteries (4-pack),1.0,2.99,2019-06-27 09:02:00,"514 14th St, Dallas, TX 75001",June,TX
216074.0,AAA Batteries (4-pack),3.0,2.99,2019-06-10 20:32:00,"297 Maple St, San Francisco, CA 94016",June,CA
210901.0,USB-C Charging Cable,1.0,11.95,2019-06-13 20:05:00,"703 6th St, Los Angeles, CA 90001",June,CA
212594.0,USB-C Charging Cable,1.0,11.95,2019-06-30 09:22:00,"999 Hill St, Los Angeles, CA 90001",June,CA
220917.0,ThinkPad Laptop,1.0,999.99,2019-06-01 11:19:00,"551 Willow St, Portland, ME 04101",June,ME
217784.0,USB-C Charging Cable,1.0,11.95,2019-06-28 16:09:00,"515 South St, Portland, ME 04101",June,ME
211162.0,AA Batteries (4-pack),1.0,3.84,2019-06-21 14:31:00,"843 Lake St, Atlanta, GA 30301",June,GA
210702.0,20in Monitor,1.0,109.99,2019-06-18 20:14:00,"46 Washington St, San Francisco, CA 94016",June,CA
218875.0,Apple Airpods Headphones,1.0,150.0,2019-06-11 21:37:00,"190 Wilson St, San Francisco, CA 94016",June,CA
212806.0,Wired Headphones,1.0,11.99,2019-06-27 21:57:00,"601 Forest St, Austin, TX 73301",June,TX
218431.0,AAA Batteries (4-pack),1.0,2.99,2019-06-14 17:54:00,"102 Chestnut St, Dallas, TX 75001",June,TX
221191.0,USB-C Charging Cable,1.0,11.95,2019-06-21 11:56:00,"882 Willow St, San Francisco, CA 94016",June,CA
214566.0,Wired Headphones,2.0,11.99,2019-06-07 19:27:00,"75 North St, San Francisco, CA 94016",June,CA
216923.0,Wired Headphones,1.0,11.99,2019-06-14 11:08:00,"80 2nd St, New York City, NY 10001",June,NY
220229.0,Bose SoundSport Headphones,1.0,99.99,2019-06-12 11:08:00,"432 North St, Portland, OR 97035",June,OR
210288.0,AAA Batteries (4-pack),2.0,2.99,2019-06-11 06:44:00,"439 Johnson St, San Francisco, CA 94016",June,CA
216977.0,Wired Headphones,1.0,11.99,2019-06-28 19:49:00,"44 4th St, San Francisco, CA 94016",June,CA
165449.0,USB-C Charging Cable,1.0,11.95,2019-03-06 19:36:00,"335 Walnut St, Los Angeles, CA 90001",March,CA
170313.0,AAA Batteries (4-pack),1.0,2.99,2019-03-31 20:42:00,"361 Walnut St, San Francisco, CA 94016",March,CA
170222.0,Lightning Charging Cable,1.0,14.95,2019-03-13 16:37:00,"172 Adams St, Los Angeles, CA 90001",March,CA
168910.0,Lightning Charging Cable,1.0,14.95,2019-03-22 15:40:00,"682 Dogwood St, Dallas, TX 75001",March,TX
169772.0,Apple Airpods Headphones,1.0,150.0,2019-03-28 20:22:00,"899 1st St, Atlanta, GA 30301",March,GA
173687.0,34in Ultrawide Monitor,1.0,379.99,2019-03-19 12:35:00,"600 Madison St, New York City, NY 10001",March,NY
162993.0,27in FHD Monitor,1.0,149.99,2019-03-10 20:15:00,"267 6th St, San Francisco, CA 94016",March,CA
176479.0,iPhone,1.0,700.0,2019-03-29 14:42:00,"666 Lake St, Los Angeles, CA 90001",March,CA
174304.0,USB-C Charging Cable,3.0,11.95,2019-03-29 22:59:00,"513 Elm St, Boston, MA 02215",March,MA
173969.0,Wired Headphones,1.0,11.99,2019-03-04 17:28:00,"477 Jackson St, San Francisco, CA 94016",March,CA
163674.0,AA Batteries (4-pack),1.0,3.84,2019-03-04 11:24:00,"300 Pine St, Atlanta, GA 30301",March,GA
167964.0,AA Batteries (4-pack),1.0,3.84,2019-03-09 15:13:00,"969 North St, San Francisco, CA 94016",March,CA
170876.0,27in 4K Gaming Monitor,1.0,389.99,2019-03-01 21:20:00,"869 Hickory St, Portland, OR 97035",March,OR
169102.0,AAA Batteries (4-pack),1.0,2.99,2019-03-01 06:00:00,"554 North St, Dallas, TX 75001",March,TX
172090.0,Bose SoundSport Headphones,1.0,99.99,2019-03-12 13:30:00,"105 1st St, Austin, TX 73301",March,TX
163621.0,iPhone,1.0,700.0,2019-03-27 14:20:00,"797 Chestnut St, New York City, NY 10001",March,NY
166192.0,Wired Headphones,2.0,11.99,2019-03-02 14:39:00,"337 Chestnut St, Dallas, TX 75001",March,TX
171809.0,USB-C Charging Cable,1.0,11.95,2019-03-10 21:56:00,"305 7th St, New York City, NY 10001",March,NY
176107.0,Apple Airpods Headphones,1.0,150.0,2019-03-22 10:50:00,"935 Pine St, San Francisco, CA 94016",March,CA
165353.0,Wired Headphones,1.0,11.99,2019-03-10 14:18:00,"690 Ridge St, Seattle, WA 98101",March,WA
163617.0,USB-C Charging Cable,1.0,11.95,2019-03-26 10:05:00,"47 Hill St, Boston, MA 02215",March,MA
170244.0,Wired Headphones,1.0,11.99,2019-03-05 05:03:00,"21 Dogwood St, Atlanta, GA 30301",March,GA
168335.0,Wired Headphones,1.0,11.99,2019-03-29 18:37:00,"457 Wilson St, Los Angeles, CA 90001",March,CA
172228.0,Apple Airpods Headphones,1.0,150.0,2019-03-09 21:59:00,"950 2nd St, Los Angeles, CA 90001",March,CA
163653.0,iPhone,1.0,700.0,2019-03-31 17:42:00,"845 Church St, Dallas, TX 75001",March,TX
171114.0,Lightning Charging Cable,1.0,14.95,2019-03-07 09:14:00,"458 Church St, Dallas, TX 75001",March,TX
174173.0,27in FHD Monitor,1.0,149.99,2019-03-12 12:19:00,"612 Center St, Seattle, WA 98101",March,WA
172060.0,USB-C Charging Cable,1.0,11.95,2019-03-27 14:03:00,"64 Forest St, Boston, MA 02215",March,MA
164834.0,Lightning Charging Cable,1.0,14.95,2019-03-25 01:42:00,"454 Church St, New York City, NY 10001",March,NY
168752.0,USB-C Charging Cable,1.0,11.95,2019-03-11 15:58:00,"939 Cherry St, San Francisco, CA 94016",March,CA
168076.0,AAA Batteries (4-pack),4.0,2.99,2019-03-16 08:30:00,"25 13th St, Boston, MA 02215",March,MA
170133.0,iPhone,1.0,700.0,2019-03-09 09:50:00,"815 Chestnut St, Atlanta, GA 30301",March,GA
173608.0,Lightning Charging Cable,1.0,14.95,2019-03-19 10:13:00,"32 Pine St, Los Angeles, CA 90001",March,CA
162395.0,USB-C Charging Cable,1.0,11.95,2019-03-16 09:52:00,"588 5th St, San Francisco, CA 94016",March,CA
165134.0,Google Phone,1.0,600.0,2019-03-22 22:55:00,"82 South St, Boston, MA 02215",March,MA
173471.0,Wired Headphones,2.0,11.99,2019-03-16 15:22:00,"625 Washington St, Austin, TX 73301",March,TX
172158.0,USB-C Charging Cable,1.0,11.95,2019-03-13 18:18:00,"528 Spruce St, Los Angeles, CA 90001",March,CA
175879.0,Macbook Pro Laptop,1.0,1700.0,2019-03-18 02:12:00,"759 Cedar St, Dallas, TX 75001",March,TX
172238.0,20in Monitor,1.0,109.99,2019-03-20 15:01:00,"653 11th St, Los Angeles, CA 90001",March,CA
170406.0,Apple Airpods Headphones,1.0,150.0,2019-03-13 08:10:00,"909 West St, San Francisco, CA 94016",March,CA
169346.0,AA Batteries (4-pack),1.0,3.84,2019-03-21 19:40:00,"630 Church St, Portland, OR 97035",March,OR
176210.0,Bose SoundSport Headphones,1.0,99.99,2019-03-21 15:37:00,"989 Hill St, Dallas, TX 75001",March,TX
